#           M M*dndlog10m_ dndlog10m_3778      f(sig)_  lnsigma_3778        mgtm_       mltm_  neff_3778  sigma_3778
  5.62341e+10  8.66345e+09    1.54060e-01  2.46502e-01     -1.373666  4.06030e+10 3.29183e+10  -1.900126    3.949805
  6.30957e+10  8.76279e+09    1.38881e-01  2.49015e-01     -1.352528  4.01674e+10 3.33582e+10  -1.898741    3.867191
  7.07946e+10  8.83232e+09    1.24760e-01  2.51527e-01     -1.331440  3.97275e+10 3.38029e+10  -1.901088    3.786491
  7.94328e+10  8.95651e+09    1.12756e-01  2.54046e-01     -1.310315  3.92828e+10 3.42525e+10  -1.896687    3.707342
  8.91251e+10  9.02896e+09    1.01307e-01  2.56573e-01     -1.289140  3.88331e+10 3.47064e+10  -1.898713    3.629663
  1.00000e+11  9.12328e+09    9.12328e-02  2.59093e-01     -1.268015  3.83793e+10 3.51657e+10  -1.898032    3.553792
  1.12202e+11  9.25011e+09    8.24417e-02  2.61618e-01     -1.246823  3.79200e+10 3.56297e+10  -1.893496    3.479273
  1.25893e+11  9.30895e+09    7.39436e-02  2.64139e-01     -1.225619  3.74560e+10 3.60980e+10  -1.897089    3.406276
  1.41254e+11  9.42320e+09    6.67111e-02  2.66651e-01     -1.204437  3.69877e+10 3.65720e+10  -1.894069    3.334882
  1.58489e+11  9.53985e+09    6.01924e-02  2.69163e-01     -1.183176  3.65136e+10 3.70505e+10  -1.890827    3.264725
  1.77828e+11  9.59949e+09    5.39819e-02  2.71659e-01     -1.161940  3.60352e+10 3.75336e+10  -1.894148    3.196129
  1.99526e+11  9.72357e+09    4.87333e-02  2.74143e-01     -1.140686  3.55521e+10 3.80221e+10  -1.890003    3.128915
  2.23872e+11  9.81559e+09    4.38446e-02  2.76617e-01     -1.119359  3.50636e+10 3.85148e+10  -1.889519    3.062889
  2.51189e+11  9.89411e+09    3.93891e-02  2.79064e-01     -1.098078  3.45709e+10 3.90129e+10  -1.890454    2.998396
  2.81838e+11  1.00271e+10    3.55773e-02  2.81494e-01     -1.076738  3.40728e+10 3.95158e+10  -1.885250    2.935091
  3.16228e+11  1.00890e+10    3.19041e-02  2.83900e-01     -1.055354  3.35699e+10 4.00229e+10  -1.887874    2.872992
  3.54813e+11  1.01955e+10    2.87349e-02  2.86271e-01     -1.034003  3.30628e+10 4.05358e+10  -1.885435    2.812302
  3.98107e+11  1.03217e+10    2.59270e-02  2.88616e-01     -1.012569  3.25499e+10 4.10532e+10  -1.880807    2.752663
  4.46684e+11  1.03737e+10    2.32239e-02  2.90920e-01     -0.991129  3.20325e+10 4.15748e+10  -1.884080    2.694274
  5.01187e+11  1.04914e+10    2.09330e-02  2.93181e-01     -0.969686  3.15109e+10 4.21021e+10  -1.880127    2.637116
  5.62341e+11  1.05991e+10    1.88482e-02  2.95402e-01     -0.948152  3.09836e+10 4.26335e+10  -1.877131    2.580936
  6.30957e+11  1.06577e+10    1.68912e-02  2.97565e-01     -0.926646  3.04522e+10 4.31695e+10  -1.879137    2.526022
